Nails,Toenail Fungus,Extra-Virgin Coconut Oil,Take a little bit of extra-virgin coconut oil and rub it gently on the affected toenail. Let it absorb and dry naturally. Repeat two or three times daily until the infection clears up. Mix five parts of coconut oil and one part of oregano oil. Massage some of the solution into the infected nail. Leave it on for 10 minutes. Then rinse it off with lukewarm water and pat dry thoroughly. Do this twice a day for at least four weeks.
Nails,Weak or Brittle Nails,Dried Horsetail Herb,"Add two teaspoons of dried horsetail herb to a cup of hot water. Cover and soak for 10 minutes. Let it cool down and then soak your nails in it for about 20 minutes. Pat dry your nails and then rub some olive oil on them. Leave it on overnight, wearing gloves for best results. Repeat this remedy three or four times a week. You can also drink one to two cups of horsetail tea daily for added benefits."
Nails,Weak or Brittle Nails,Apple Cider Vinegar,Heat one-quarter cup of olive oil until it is warm to the touch. Mix it with one-quarter cup of apple cider vinegar and one-half cup of beer. Soak your nails in this mixture for 10 to 15 minutes. Follow this remedy once or twice a week...
Nails,Weak or Brittle Nails,Apple Cider Vinegar,"Mix equal amounts of raw, unfiltered apple cider vinegar and water in a small bowl. Soak your nails in this solution for a few minutes, Immediately after, gently push down the cuticles. Do this once daily and within a few days your nails will become much stronger."
Nails,Weak or Brittle Nails,Blackstrap Molasses,Mix one tablespoon of blackstrap molasses in a cup of hot water or milk. Drink this once or twice daily for a few weeks. Note: This remedy is not recommended for those who are diabetic.
Nails,Weak or Brittle Nails,Lemon Juice,"Mix one tablespoon of fresh lemon juice and three tablespoons of olive oil in a small bowl. Heat it in the microwave for a few seconds, until the mixture feels warm to the touch. Apply it to your nails using a clean cotton swab before going to bed. Wear gloves and leave it on overnight. Another option is to mix equal parts of fresh lemon juice and argon oil and soak your nails in the solution for 20 minutes. Follow either of these remedies once daily for two to three weeks."
Nails,Weak or Brittle Nails,Vitamin E Oil,"Mix one-half teaspoon of vitamin E oil and a few drops of tea tree oil. Rub this solution on each of your nails and massage gently for a few minutes. Leave it on for 30 minutes. Rinse it off with lukewarm water, pat dry and apply a moisturizing lotion, Do this twice a day for a month."
Nails,Weak or Brittle Nails,Sea Salt Soak,"Mix two tablespoons of fine grain sea salts in a small bowl of warm water. Add two drops each of wheat germ oil and frankincense, myrrh and lemon essential oils. Soak your nails in this solution for 10 to 15 minutes. Rinse it off with warm water, pat dry and apply a hand cream. Follow this remedy two or three times a week and very soon you will notice the results."
Nails,Weak or Brittle Nails,Coconut Oil,"Slightly warm some coconut oil and apply it on each nail. Massage gently and thoroughly for five minutes. This will improve blood circulation and keep the nails moisturized. Follow this remedy two to three times daily. Another option is to mix one-quarter cup of warm coconut oil and a little lemon juice in a bowl. Soak your nails in this solution for 10 minutes before going to bed. Wear gloves overnight for best results. Follow either of these remedies for several weeks until your nails become healthy and strong. Along with coconut oil, you can also use olive oil to treat brittle nails."
Nails,Weak or Brittle Nails,Manicure,"To strengthen and shine nails, combine 2 teaspoon salt, 2 teaspoon castor oil, and 1 teaspoon wheat germ oil and mix thoroughly. Pour into bottle. Shake before using. To use, rub a small amount into your nails. Leave on 3-5 minutes and tissue off. Follow up with more castor oil, if desired."
Nerve,Pinching Nerve,Turmeric and Coconut Milk,Boil 1 teaspoon of turmeric powder in 1half cup of coconut milk or almond milk. You can also add a little cinnamon powder or a small piece of cinnamon stick. Strain and sweeten with a little honey. Drink this turmeric milk once or twice daily for a few weeks.
Nerve,Pinching Nerve,Castor Oil,"Fold a small piece of wool flannel fabric into quarters. Saturate the folded flannel with warm castor oil, gently wringing out any excess oil. Place the warm oil pack on the affected area. Cover it with a piece of plastic wrap, and then with a thick towel. Put a heating pad on top of the towel to keep the oil as hot as possible for about 1 hour. Repeat the treatment every few hours, daily until your pain subsides."
Nerve,Pinching Nerve,Epsom Salt Soak,Mix 1 cup of Epsom salt in a bathtub filled with warm water. Soak your body in it for about 15 to 20 minutes. Use this remedy 2 times a week until your condition improves.
Nerve,Pinching Nerve,Ice Pack,"Put a few ice cubes in a plastic, sealable bag. Wrap the bag in a hand towel. Hold the ice pack directly on the area with the pinched nerve for about 10 to 15 minutes at a time. Repeat every hour or so, as needed.Note: Never apply ice directly on your skin, as it can cause cold burns."
Nerve,Pinching Nerve,Warm Oil,"Rub some warm mustard, coconut or olive oil on the affected area. Optionally, add a few drops of peppermint oil. Massage with gentle strokes for 10 to 15 minutes. Repeat 2 or 3 times daily until you notice improvement in your condition. Ask others for help if you cannot reach the affected area with ease."
Nerve,Pinching Nerve,Hot Pack,Soak a washcloth in warm water and squeeze out the excess water. Put the warm compress on the affected area for 10 minutes at a time. Repeat as needed. You can also use a heating pad or hot water bottle.
Nose,Dry  Nose,Sea Salt Spray,"Mix 1 teaspoon of sea salt with half cup of water. Pour it into a spray bottle. Lean your head back and breathe the solution a few times into the nasal cavities, then let it drain out."
Nose,Dry  Nose,Extra-Virgin Coconut Oil,"Place half teaspoon of extra-virgin of coconut oil in a small microwave-safe bowl and warm it up for a few seconds. Using cotton swabs, apply the oil generously inside each nostril, so that there is a good thorough coating. Apply it 2 or 3 times a day, especially before going to bed. You can also use extra-virgin olive oil in place of coconut oil to treat nasal passage dryness."
Nose,Dry  Nose,Essential Oils,"Pour hot water into a large bowl. Add a few drops of an essential oil of your choice (optional). Cover your head with a towel and inhale the steam from the bowl for about 10 minutes. Repeat 2 to 4 times a day. Even a hot, steamy shower will allow steam to circulate in your nasal cavity."
Nose,Dry  Nose,Sesame Oil,"Put some lukewarm sesame oil in a dropper. Tilt your head back and pour a drop of sesame oil in your nostrils, one at a time. Inhale deeply so that the oil reaches the internal nasal passages. Do it twice a day."
Nose,Dry  Nose,Saline Water,Put some of the saline water in your palm and inhale it gently so that the solution reaches the nasal cavities. Then blow your nose gently. Do it 3 or 4 times a day.
Nose,Sinusitis,Fenugreek Seeds,"Add 2 teaspoons of fenugreek seeds to a glass of water. Boil the solution until the water level reduces to half. Strain, then drink this solution in small sips. Repeat this remedy 2 or 3 times a day. Note: Do not take fenugreek seeds during pregnancy as it may stimulate uterine contractions."
Nose,Sinusitis,Garlic Steam,"Add 2 to 3 finely chopped garlic cloves to pot of boiling water. Cover your head with a towel and inhale the steam of garlic-infused water for 5 minutes. Repeat a few times a day. You can also eat 2 to 3 fresh garlic cloves daily or use garlic in your cooking. Alternatively, you can take 250 to 500 milligrams of garlic in supplement form to treat acute sinusitis. Talk with your doctor before using a supplement."
Nose,Sinusitis,Peppermint Oil,"Add a few drops of peppermint or eucalyptus essential oil to a small tub of hot water. Cover your head with a towel and inhale the steam for a few minutes. Repeat a few times a day. Also, run a hot shower and breathe in the steam vapours for 5 to 10 minutes. Do this once or twice daily. Note: Steam inhalation may not be suitable for small children, pregnant women and people who have high blood pressure, heart conditions or central nervous system disorders."
Nose,Sinusitis,Sea Salt Rinse,"Dissolve 1 teaspoon of sea salt in 2 cups of warm water (use distilled or previously boiled water). Fill a pot with 1 cup of the solution. While standing over a sink, place the tip of the spout into one nostril, tilt your head to the side and allow the water to run out through the other nostril. Refill the pot and repeat the process with the other nostril. Repeat this remedy once or twice daily for a few days."
Nose,Sinusitis,Horseradish,"Grate 1 large horseradish and transfer it to a jar. Add the juice of 1 lemon and 1 tablespoon of raw honey to it. Seal the jar with set it aside for 24 hours. Eat 1 tablespoon of this mixture a few times daily to promote the flow of mucus, Another option is to put a pinch of freshly grated horseradish in your mouth until its flavour becomes bland, then swallow it. Repeat a few times a day."
Nose,Sinusitis,Cayenne Pepper,"Mix 1 teaspoon each of cayenne pepper and honey and have it a few times a day. Another option is to add 1 teaspoon of cayenne pepper powder to a cup of hot water. Drink it 3 times a day to loosen up mucus and stimulate secretion. You can also use a capsaicin nasal spray, readily available over the counter at pharmacies. Use it as directed."
Nose,Sinusitis,Apple Cider Vinegar,"Mix 1 to 2 teaspoons of raw, unfiltered apple cider vinegar in a glass of water. Add 1 teaspoon of raw honey to sweeten the tonic. Drink it 3 times a day for a few days."
Nose,Sinusitis,Oregano Oil,"Put a couple of drops of oregano oil under your tongue, 2 times a day. Another option is to mix 2 or 3 drops of oregano oil in a glass of water or juice. Drink it once or twice daily. You can also boil a pot of water, add a few drops of oregano oil and inhale the steam for 5 minutes. Repeat 2 or 3 times a day."
Nose,Sinusitis,Black Seed Oil,Put a few drops of black seed oil in a clean. handkerchief. Inhale the smell at regular intervals to reduce congestion and promote mucus flow. Another option is to mix 1 teaspoon of roasted and crushed black seeds with 1 tablespoon of honey. Eat it 2 or 3 times daily.
Nose,Sinusitis,Bromelain,"Typical oral doses of bromelain are between 500 and 2,000 mg daily. However, consult your doctor before taking this supplement. In addition to taking the supplement, include pineapples in your diet."
Obesity,Obesity / Overweight,Cabbage,"Cabbage has been used as a remedy for weight loss and obesity. Being a cruciferous vegetable, it contains phytochemicals that help improve the imbalance of oestrogen metabolism."
Obesity,Obesity / Overweight,Green Tea,Drink about three to four cups of green tea daily to combat obesity. You can also combine it with ginger tea or cayenne pepper.
Obesity,Obesity / Overweight,Tomato,Eat a tomato before breakfast.
Obesity,Obesity / Overweight,Curry Leaves,Eat Curry leaves regularly for at least three to four months.
Obesity,Obesity / Overweight,Cayenne Pepper,"Make cayenne pepper tea by pouring a glass of hot water over cayenne pepper (start with one-tenth of a teaspoon or just a dash of cayenne pepper and gradually increase its quantity to one teaspoon). Squeeze the juice from half a lemon in it. Drink this tea regularly at least for a month. Mix two tablespoons each of lemon juice in 10 ounces of water (one glass contains 8 ounces). Stir in a dash of cayenne pepper and drink it. Use cayenne pepper and other spices, such as ginger, black pepper, and mustard seeds, generously in your meal preparations."
Obesity,Obesity / Overweight,Lime Water,Mix 1 teaspoon of lime juice with 1 cup water and drink each morning.
Obesity,Obesity / Overweight,"Lime, Pepper and Honey","Mix 3 teaspoon of lime juice, 1/4 teaspoon black pepper, 1 teaspoon honey, and 1 cup water, Drink 1 glass a day for 3 months."
Obesity,Obesity / Overweight,Lime Juice,"Mix lime juice with honey and water, drink a glass of this every morning."
Obesity,Obesity / Overweight,Apple Cider Vinegar,"Mix two teaspoons of raw, unfiltered apple cider vinegar in a glass of water. Drink it daily in the morning and preferably before meals. You can also drink a glass of water mixed with one teaspoon each of raw, unfiltered apple cider vinegar and lemon juice."
Obesity,Obesity / Overweight,Cinnamon Powder,"Pour a cup of hot water over a half teaspoon of cinnamon powder (you can also use cinnamon sticks). Let it soak for half an hour. Mix in one teaspoon of organic honey. Drink half of it in the morning on an empty stomach, about half an hour before breakfast. Store the rest in the refrigerator and drink it at night before going to bed."
Obesity,Obesity / Overweight,Fennel Seeds,"Slightly dry roast and grind fennel seeds. Sieve the powder. Take one-half teaspoon of this powder twice daily with warm water. This remedy will also help relieve abdominal gas, indigestion, and constipation. You can also drink fennel tea 15 minutes before meals."
Obesity,Obesity / Overweight,Aloe Vera Gel,"Take two fresh Aloe vera leaves, peel them, and scoop out the pulp. Put it in a blender along with one cup of citrus juice, like grapefruit juice, or simply water. Blend it for two to three minutes. Drink this daily for at least a month."
Prostate,Enlarge Prostate,Dried Nettle Seeds,"Add 1 teaspoon of dried nettle leaves to a cup of hot water. Soak for 10 minutes, then strain it. Drink this tea 2 or 3 times daily."
Prostate,Enlarge Prostate,Aerobic Exercise,"Aerobic exercises can help you maintain a healthy weight. Incorporate aerobic exercises like walking, jogging, running, tennis, basketball and rowing in your daily routine. Resistance exercises help improve strength and muscle tone, while reducing inflammation. Examples of resistance exercises are swimming, push-ups and lifting weights. Do these for 30 minutes, a few times a week."
Prostate,Enlarge Prostate,Exercise,"Empty your bladder and lie on the floor with your knees bent and apart. Tighten your pelvic floor muscles for 5 seconds, then relax them for 5 seconds. Repeat 10 to 20 times, 3 or 4 times each day. Pelvic floor muscles are the muscles you use to stop your urine flow. Another option is to squeeze the muscles in your anus, then relax your pelvic floor muscles. Do it 10 to 20 times, a few times a day."
Prostate,Enlarge Prostate,Epsom Salt Soak,"Fill first bathtub with warm water and add half cup of Epsom salt to it. Fill another bathtub with cold water and add a few drops of lavender essential oil to it. First, sit in the bathtub with hot water up to your waist for 3 minutes. Next, sit in the bathtub with cold water up to your waist for 1 minute. Repeat these steps 2 more times. The last bath should always be in the cool water. Note: Do not follow this remedy if you have acute bacterial prostatitis."
Prostate,Enlarge Prostate,Soy Based Diet,"Include soy and soy-based foods in your diet. Follow a diet that is low in starches and meats. Include vegetables like red bell peppers, broccoli, cauliflower, kale and Brussels sprouts in your diet. Use polyunsaturated fat in your cooking. Make sure to use it in moderation."
Prostate,Enlarge Prostate,Tomato,"Include tomatoes and tomato products like tomato sauce, puree and juice in your diet."
Prostate,Enlarge Prostate,Apple Cider Vinegar,"Mix 1 to 2 tablespoons of raw, unfiltered apple cider vinegar and 1 tablespoon of honey in a glass of warm water. Drink it twice daily. Another option is to add 1 cup of apple cider vinegar to a bathtub of water and soak in it for 10 to 15 minutes. Enjoy this soothing bath a few times a week."
Prostate,Enlarge Prostate,Corn Ears,"Put the silk of 6 ears of fresh corn in 4 cups of water. Bring it to a boil, then simmer for another 10 minutes, Strain and drink up to 3 cups of this corn silk tea a day. Another option is to add 15 drops of corn silk extract to 1 cup of water and drink it a few times a day."
Prostate,Enlarge Prostate,Pumpkin Seeds,"The best way to enjoy pumpkin seeds is to eat them plain without adding any salt. A handful of seeds per day are enough. Alternatively, put a handful of crushed fresh pumpkin seeds in a large cup. Add boiling water to the cup and allow it to cool to room temperature. Strain and drink a cup of this tea, a few times a week."
Reproductive System,Erectile Dysfunction,Vegetable Juice,"Blend three medium-size carrots, three celery stalks, half of a medium-size beetroot and one to two garlic cloves in a juicer. Drink a glass of this juice once or twice daily. Drinking a glass of warm milk along with two tablespoons of grated carrot is another option. Eating salads including raw carrots daily can also help."
Reproductive System,Erectile Dysfunction,Garlic,"Chew three to four cloves of garlic daily. Another option is to heat a few garlic cloves with a little bit of clarified butter on low flame until they turn golden brown. Eat these garlic cloves daily. Also, you can mix together one teaspoon each of garlic powder and cayenne pepper powder and have it with water a few hours before going to bed."
Reproductive System,Erectile Dysfunction,Pomegranate Juice,Drink a glass of pomegranate juice daily.
Reproductive System,Erectile Dysfunction,Almonds,"Mix one tablespoon of powdered almond in a glass of warm milk. Drink this daily before you go to bed. Alternatively, soak a handful of almonds in water for a few hours. Eat these almonds daily, 30 minutes before you go to bed."
Reproductive System,Erectile Dysfunction,Ginger Juice,Mix one-half teaspoon of ginger juice with one soft-boiled egg and one tablespoon of honey. Eat this mixture once daily before going to bed for a month. Another option is to prepare a mixture of two teaspoons each of ginger paste and honey. Have it three times daily for one to two months. You can also drink two to three cups of ginger tea daily.
Reproductive System,Erectile Dysfunction,Onions,"Slice one to two large white onions. Fry the slices in clarified butter on low flame until they turn brown. Eat them with one tablespoon of honey daily before having your dinner. Alternatively, finely chop two large onions and soak them in two cups of warm water for 10 minutes. Drink half a cup of this liquid three times daily for one month."
Reproductive System,Low Sperm Count,Green Tea,Drink 1 or 2 cups of green tea daily to enjoy enhanced fertility as well as overall health.
Reproductive System,Low Sperm Count,Horny Got Weed,Horny goat weed is a time-tested aphrodisiac commonly used in traditional Chinese medicine. It helps increase sperm production and treat erectile dysfunction.
Reproductive System,Low Sperm Count,Garlic,Include 1 or 2 crushed garlic cloves in your daily diet.
Reproductive System,Low Sperm Count,Ashwagandha,"Mix half teaspoon of ashwagandha powder, also known as Indian ginseng, in a glass of warm milk. Drink it twice daily for a few months. Another option is to take ashwagandha root extract. Consult your doctor for proper dosage."
Reproductive System,Low Sperm Count,Saw Palmetto,"Saw palmetto, commonly used for prostate health, is another useful herb to increase sperm count. It is also good for treating erectile dysfunction. Take 160 mg of saw palmetto extract twice daily for a few months, after consulting your doctor. The supplement should be standardized to contain 85 to 95% fatty acids and sterols."
Reproductive System,Low Sperm Count,Damiana Leaves,Soak half teaspoon of dried damiana leaves in a cup of boiling water for 5 to 10 minutes. Strain the solution and sweeten with a little honey. Drink it up to 3 times a day for a few months.
Reproductive System,Low Sperm Count,Maca Root,"Take 1 to 3 teaspoons of maca root in 2 divided doses for a few months daily. You can add it to a glass of water, a healthy smoothie or protein shake, or just sprinkle it on cereal. As maca root is high in fibre, start by taking half teaspoon and gradually increase the dosage over a few weeks."
Reproductive System,Low Sperm Count,Gokshura,"Tribulus terrestris, also known as gokshura, is an Ayurvedic remedy to increase sperm count and improve sperm quality as it can enhance hormone levels."
Reproductive System,Urinary Incontinence (Overactive Bladder),Gosha-jinki-gan,"Gosha-jinki-gan is a Chinese traditional herbal medicine that can be used to treat an overactive bladder and urinary incontinence. It is a combination of several different herbs. Two small studies by Japanese researchers found that this herbal supplement can help improve urinary urgency, frequency and night-time urination in people with an overactive bladder. Take this herbal supplement after consulting your doctor, who can advise you on the proper dosage for your condition."
Reproductive System,Urinary Incontinence (Overactive Bladder),Apple Cider Vinegar,"Mix 1 to 2 teaspoons of raw, unfiltered apple cider vinegar in a glass of water. Add a little raw honey. Drink it 2 or 3 times daily until you are satisfied with the results. Note: Do not take apple cider vinegar if you have an overactive bladder or if it irritates your bladder."
Reproductive System,Urinary Incontinence (Overactive Bladder),Sunlight,"Soak up the early morning sunlight for about 10 minutes daily. It helps the body make vitamin D. Eat more foods rich in vitamin D, such as fish, oysters, egg yolks, fortified milk and other dairy products."
Reproductive System,Urinary Incontinence (Overactive Bladder),Herbs,Soak 1 teaspoon of this herb in a cup of hot water for 5 to 10 minutes. Strain and drink this tea a few times daily until you get positive results. Note: Do not use this herb if you have pain and swelling in the urinary tract. Consult your doctor before trying this or any other herbal remedies.
Reproductive System,Urinary Incontinence (Overactive Bladder),Herbs,Soak 2 to 3 teaspoons of this herb in a cup of hot water for 10 to 15 minutes. Strain and drink this tea 3 times daily until you notice improvement.
Reproductive System,Urinary Incontinence (Overactive Bladder),Exercise,"Tighten your pelvic floor muscles and hold for a count of 8. If you cannot hold for 8 counts, just hold it as long as you can. Now, relax the muscles at the count of 8. Do 8 to 12 repetitions of this exercise, 3 times a day. Here's a simple way to help locate your pelvic floor muscles: When emptying your bladder, stop urinating in midstream and then start again. The muscles you used during this task are your pelvic floor muscles."
Reproductive System,Urinary Incontinence (Overactive Bladder),Yoga,"To help control incontinence, you can try yoga poses like Root Lock (Mula bandha), Chair Pose (Utkatasana), Triangle Pose (Trikonasana) and Squat Pose (Malasana). Seek the help of a yoga trainer with knowledge on pelvic floor health or join a yoga class to practice yoga properly."
Reproductive System,Urinary Incontinence (Overactive Bladder),Visualization,Try relaxation and visualization exercises for a few weeks to notice an improvement in your condition.
Reproductive System,Vaginal Discharge (Leukorrhea),Neem Leaves,Boil a handful of neem leaves in water. Strain and allow it to cool. Use it to rinse the vaginal area once daily for a few weeks. You can also dry roast a handful of Indian lilac leaves in a pan. Allow them to cool and then crush them to make a fine powder. Mix two teaspoons of this powder with enough water to make a paste. Apply it to your vagina and surrounding area. Do this twice daily for a few days.
Reproductive System,Vaginal Discharge (Leukorrhea),Saffron,Boil one teaspoon of saffron in one-fourth cup of water until the water is reduced to one tablespoon. Divide this solution into three equal portions. Mix one portion with an equal amount of water. Drink this solution three times daily for several days.
Reproductive System,Vaginal Discharge (Leukorrhea),Pomegranate Juice,"Drink a glass of freshly extracted pomegranate juice once daily for one month. Alternatively, grind together 30 fresh pomegranate leaves and 10 black peppercorns. Mix this paste in half a glass of water. Strain and drink it twice daily for three weeks. Another option is to dry the rind of a pomegranate and grind or crush it into a powder. Mix one tablespoon of this powder in two cups of water. Use this solution as a vaginal douche."
Reproductive System,Vaginal Discharge (Leukorrhea),Cranberry Juice,"Drink one glass of unsweetened cranberry juice two or three times daily until the problem is resolved. If cranberry juice is not available, you can take cranberry tablets. Consult your doctor for the correct dosage."
Reproductive System,Vaginal Discharge (Leukorrhea),Bananas,Eat one to two overripe bananas daily to help control leukorrhea. You can also mix two tablespoons of banana flower juice with two teaspoons of powdered palmyra candy and have it once daily.
Reproductive System,Vaginal Discharge (Leukorrhea),Apple Cider Vinegar,"Mix equal amounts of distilled water and raw, unfiltered apple cider vinegar. Use it as a vaginal wash once or twice a day for a few days. You can also drink a glass of water mixed with one or two tablespoons of raw, unfiltered apple cider vinegar once daily. Note: Though considered effective by many still, douching is supported by little or no scientific evidence and is even advised against as it may disrupt the natural balance of bacteria in the vagina."
Reproductive System,Vaginal Discharge (Leukorrhea),Amla Powder,Mix one or two teaspoons of Indian gooseberry powder with enough honey to make a thick paste. Have this mixture twice daily for about a week. Another option is to boil one teaspoon of dried Indian gooseberry root powder in one cup of water until the quantity is reduced to half. Add a little sugar or horiey and drink it on an empty stomach every morning.
Reproductive System,Vaginal Discharge (Leukorrhea),Fenugreek Seeds,"Soak one teaspoon of fenugreek seeds in water overnight. The next morning, strain the water and add one-half teaspoon of honey. Drink it on an empty stomach. Alternatively, boil two teaspoons of fenugreek seeds in four cups of water for 30 minutes. Strain and allow it to cool. Use this water as a vaginal wash three or four times daily until the symptoms subside."
Reproductive System,Vaginal Discharge (Leukorrhea),Figs,"Soak two to three dried figs in one cup of water overnight. The next morning, blend the soaked figs in water and drink it on an empty stomach. You can also grind equal amounts of the bark of the fig tree and banyan tree into a fine powder. Mix one tablespoon of this powder in two cups of water. Use this solution as a vaginal wash."
Reproductive System,Vaginal Discharge (Leukorrhea),Okras,Wash 100g okras and cut them into small pieces. Boil the okra pieces in half a litre or about two cups of water for 20 minutes until the water is reduced to half. Strain and divide this solution into three parts. Take one part of this solution along with some honey three times daily. Follow this remedy until condition improves.
Reproductive System,Vaginal Itching,Salt Water Wash,"Add 1 tablespoon of salt to a glass of water and use it to wash your vagina whenever you feel the itch. This will give you instant relief. Alternatively, fill your bathtub with warm water and add half cup of salt to it. Sit in the water in a squatting position for 10 to 15 minutes. Repeat 2 or 3 times daily for a few days for best results. Note: Do not use salt remedies if you have any skin tears or open sores."
Reproductive System,Vaginal Itching,Apple Cider Vinegar,"Add 2 tablespoons of raw, unfiltered apple cider vinegar to a glass of warm water. Use this solution to wash your vagina twice daily for a few days. Also, add 1 tablespoon of raw, unfiltered apple cider vinegar and 1 teaspoon of raw honey to a glass of warm water and drink it twice daily."
Reproductive System,Vaginal Itching,Honey,"Apply unpasteurized honey as an ointment on the affected area. Leave it on for about 30 minutes, then take a bath in warm water. Repeat at least twice a day until the symptoms improve. Also, eat 1 to 2 tablespoons of unpasteurized honey with a glass of warm water twice daily."
Reproductive System,Vaginal Itching,Neem Leaves,"Boil a handful of neem leaves in 2 to 3 cups of filtered water. Strain and allow it to cool. Use this solution to rinse the vaginal area once daily for a few weeks. Alternatively, add a few drops of neem oil to a bowl of lukewarm water and use it as a rinse for your vagina. Repeat this remedy twice daily for a couple of weeks. You can also drink neem tea a couple of times daily or take neem capsules after consulting a doctor."
Reproductive System,Vaginal Itching,Garlic Oil,"Dilute a few drops of garlic oil with 1 teaspoon of vitamin E oil and apply it on the affected area. Wait 10 minutes, then rinse with warm water. Use this remedy twice daily for a few weeks. Chew 3 cloves of raw garlic daily. Alternatively, you can take garlic supplements after consulting a doctor."
Reproductive System,Vaginal Itching,Yoghurt,"Dip a tampon in yogurt and insert it in the vagina for two hours. Do this twice daily until you get relief. Also, eat a few cups of plain, unsweetened yogurt every day."
Reproductive System,Vaginal Itching,Cranberry Juice,"Drink about 2 glasses of unsweetened cranberry juice daily until the itching has stopped. If cranberry juice is not available, you can take cranberry tablets twice daily. Consult your doctor for the correct dosage."
Reproductive System,Vaginal Itching,Kefir,"For a vaginal infection, dip a tampon in kefir and insert it in the vagina for two hours. Do this twice daily until you get rid of the problem. Also, drink 1 to 2 cups of kefir daily for a couple of weeks."
Reproductive System,Vaginal Itching,Ice Cubes,Wrap a few ice cubes in a clean cloth and tie it together. Put this ice pack on your vagina for a few minutes. Take a break for 30 seconds and Apply it. Repeat until the itching stops. Use this remedy as needed.
Sleep,Insomnia,Nutmeg Powder,"Add one-eighth teaspoon or just a dash of nutmeg powder to a cup of warm milk. Drink it before bedtime. Alternatively, you can add one-quarter teaspoon of freshly ground nutmeg to a cup of warm water or any fruit juice. Drink it before bedtime. You can also mix a dash of nutmeg powder in one tablespoon of Indian gooseberry (amla) juice. Consume this three times a day. In addition to insomnia, it will also treat indigestion and depression."
Sleep,Insomnia,Bananas,"Eating a banana can be useful in combating insomnia because it contains an amino acid called tryptophan that helps raise serotonin levels, which help regulate sleep patterns. It also will elevate your mood and help. regulate your appetite. Minerals like iron, calcium, and potassium present in this fruit also help with sleep."
Sleep,Insomnia,Chamomile Tea,Enjoy a cup of chamomile tea to induce sleep and relaxation. You can also sweeten it with a pinch of cinnamon and some honey.
Sleep,Insomnia,Cumin Powder,"Mix one teaspoon of cumin powder in a mashed banana and eat it before going to bed. If you do not have the powder, dry roast and grind cumin seeds to make the powder. You can also have cumin tea to ease tiredness and fatigue; insomnia and fatigue often go together. To prepare the tea, heat one teaspoon of cumin seeds on low heat for about five seconds, add one cup of water and bring the mixture to a boil. Turn off the heat, cover the container and let it sit for about five minutes. Finally, strain and drink this cumin tea before bedtime."
Sleep,Insomnia,Valerian Root,"Mix one-half teaspoon each of grated valerian root and nutmeg in two cups of hot water. Let it steep for 15 minutes. Strain and drink it. Do not use this remedy on a regular basis for more than a few weeks as it may lead to heart problems and withdrawal symptoms. Simply having valerian tea is also helpful. Alternatively, you can dilute half a teaspoon of valerian tincture in water and then have it. You can take it up to three times a day."
Sleep,Insomnia,Cinnamon,Mix one-quarter teaspoon of cinnamon powder in a cup of warm milk. Drink it one hour before going to bed.
Sleep,Insomnia,Fenugreek LEaves,Mix two teaspoons of juice extracted from fenugreek leaves and one teaspoon of honey. Consume it daily.
Sleep,Insomnia,Apple Cider Vinegar,"Mix two teaspoons each of organic apple cider vinegar and honey in a glass of warm water. Drink it before bedtime. Alternatively, you can create a tonic by mixing two teaspoons of apple cider vinegar in a cup of honey. Have a tablespoon of this tonic with or without water. Simply having two teaspoons of honey mixed in a cup of water is also useful, especially for children."
Sleep,Insomnia,Saffron,Soak two strands of saffron in a cup of warm milk. Drink it at night before going to bed.
Sleep,Insomnia,Shower,Taking a hot bath or shower about two hours before going to bed can be of great help in treating insomnia. It works as a good bedtime ritual to relax your body and soothe nerve endings.
Sleep,Sleep Apnoea,"Ginger, Cinnamon Tea","Add 1 tablespoon of grated ginger and a medium-size cinnamon stick to 1 cup of hot water. Boil it for a few minutes, strain and add some honey. Drink it daily before going to bed. Alternatively, mix 1 to 2 teaspoons of cinnamon powder in a cup of hot water. Drink it once daily. You can also prepare a paste of cinnamon powder and water and apply it on your forehand and chest. Leave it on for a few minutes, then rinse it off with water. Use as needed to open blocked passages. Note: Those who are taking other medications should consult a doctor before taking cinnamon."
Sleep,Sleep Apnoea,Raw Honey,"Add 1 tablespoon of raw honey to a glass of warm water and drink it daily before going to bed. Another option is to mix 1 teaspoon each of honey and black pepper powder in a glass of warm water. Sip it slowly before going to bed. To lose weight, drink a glass of warm water with 1 tablespoon of honey and the juice of half lemon on an empty stomach daily in the morning."
Sleep,Sleep Apnoea,Turmeric Milk,Add 1 teaspoon of turmeric powder to a cup of milk. Boil and allow it for a few minutes on low flame. Remove from heat and add a little honey. Drink it daily 30 minutes before going to sleep.
Sleep,Sleep Apnoea,Epsom Salt Soak,Add 2 cups of Epsom salt to warm bathwater and mix well. Soak in this bath for about 20 minutes at least 1 hour before going to bed. Use this remedy 2 or 3 times a week.
Sleep,Sleep Apnoea,Chamomile Tea,"Add 2 teaspoons of dried chamomile to a cup of hot water. Cover and steep for 5 minutes. Strain, then add a little honey and a pinch of cinnamon powder. Drink this tea 1 hour before going to bed daily. You can also prepare a massage oil with one part chamomile oil and two parts olive oil. Massage your neck with this oil a few times daily."
